DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
2011-03-24,94.595,94.625,201906,201909
2011-03-25,94.6,94.63,201906,201909
2011-03-28,94.615,94.645,201906,201909
2011-03-29,94.575,94.605,201906,201909
2011-03-30,94.61,94.64,201906,201909
2011-03-31,94.61,94.64,201906,201909
2011-04-01,94.66,94.69,201906,201909
2011-04-04,94.66,94.69,201906,201909
2011-04-05,94.595,94.625,201906,201909
2011-04-06,94.535,94.565,201906,201909
2011-04-07,94.505,94.54,201906,201909
2011-04-08,94.475,94.51,201906,201909
2011-04-12,94.53,94.565,201906,201909
2011-04-13,94.56,94.595,201906,201909
2011-04-14,94.55,94.58,201906,201909
2011-04-15,94.62,94.65,201906,201909
2011-04-18,94.68,94.71,201906,201909
2011-04-19,94.695,94.725,201906,201909
2011-04-20,94.66,94.69,201906,201909
2011-04-21,94.665,94.695,201906,201909
2011-04-25,94.695,94.725,201906,201909
2011-04-26,94.75,94.78,201906,201909
2011-04-27,94.685,94.715,201906,201909
2011-04-28,94.705,94.735,201906,201909
2011-04-29,94.745,94.775,201906,201909
2011-05-02,94.75,94.78,201906,201909
2011-05-03,94.785,94.815,201906,201909
2011-05-04,94.835,94.86,201906,201909
2011-05-05,94.905,94.935,201906,201909
2011-05-06,94.9,94.925,201906,201909
2011-05-09,94.91,94.935,201906,201909
2011-05-10,94.845,94.87,201906,201909
2011-05-11,94.875,94.9,201906,201909
2011-05-12,94.815,94.84,201906,201909
2011-05-13,94.86,94.88,201906,201909
2011-05-16,94.9,94.92,201906,201909
2011-05-17,94.945,94.965,201906,201909
2011-05-18,94.89,94.91,201906,201909
2011-05-19,94.845,94.865,201906,201909
2011-05-20,94.83,94.855,201906,201909
2011-05-23,94.86,94.885,201906,201909
2011-05-24,94.885,94.905,201906,201909
2011-05-25,94.88,94.9,201906,201909
2011-05-26,94.955,94.975,201906,201909
2011-05-27,94.925,94.945,201906,201909
2011-05-31,94.93,94.95,201906,201909
2011-06-01,95.0,95.02,201906,201909
2011-06-02,94.9,94.92,201906,201909
2011-06-03,94.91,94.93,201906,201909
2011-06-06,94.87,94.895,201906,201909
2011-06-07,94.84,94.865,201906,201909
2011-06-08,94.885,94.91,201906,201909
2011-06-09,94.9,94.925,201906,201909
2011-06-10,94.94,94.965,201906,201909
2011-06-13,94.93,94.955,201906,201909
2011-06-14,94.82,94.845,201906,201909
2011-06-15,94.945,94.975,201906,201909
2011-06-16,95.01,95.04,201906,201909
2011-06-17,94.975,95.005,201906,201909
2011-06-20,94.95,94.985,201906,201909
2011-06-21,94.915,94.955,201906,201909
2011-06-22,94.925,94.965,201906,201909
2011-06-23,95.035,95.075,201906,201909
2011-06-24,95.095,95.135,201906,201909
2011-06-27,95.04,95.08,201906,201909
2011-06-28,94.935,94.97,201906,201909
2011-06-29,94.865,94.9,201906,201909
2011-06-30,94.82,94.85,201906,201909
2011-07-01,94.76,94.79,201906,201909
2011-07-05,94.8,94.835,201906,201909
2011-07-06,94.805,94.84,201906,201909
2011-07-07,94.775,94.81,201906,201909
2011-07-08,94.88,94.915,201906,201909
2011-07-11,95.01,95.045,201906,201909
2011-07-12,95.02,95.06,201906,201909
2011-07-13,95.055,95.095,201906,201909
2011-07-14,94.985,95.025,201906,201909
2011-07-15,95.025,95.065,201906,201909
2011-07-18,95.04,95.08,201906,201909
2011-07-19,95.08,95.12,201906,201909
2011-07-20,95.025,95.065,201906,201909
2011-07-21,94.945,94.98,201906,201909
2011-07-22,95.01,95.05,201906,201909
2011-07-25,94.945,94.985,201906,201909
2011-07-26,94.995,95.035,201906,201909
2011-07-27,94.98,95.015,201906,201909
2011-07-28,94.985,95.02,201906,201909
2011-07-29,95.13,95.17,201906,201909
2011-08-01,95.205,95.245,201906,201909
2011-08-02,95.36,95.4,201906,201909
2011-08-03,95.42,95.46,201906,201909
2011-08-04,95.59,95.625,201906,201909
2011-08-05,95.48,95.515,201906,201909
2011-08-08,95.71,95.745,201906,201909
2011-08-09,95.83,95.875,201906,201909
2011-08-10,95.885,95.935,201906,201909
2011-08-11,95.685,95.735,201906,201909
2011-08-12,95.825,95.87,201906,201909
2011-08-15,95.805,95.855,201906,201909
2011-08-16,95.925,95.975,201906,201909
2011-08-17,96.025,96.075,201906,201909
2011-08-18,96.175,96.22,201906,201909
2011-08-19,96.19,96.235,201906,201909
2011-08-22,96.19,96.235,201906,201909
2011-08-23,96.13,96.18,201906,201909
2011-08-24,95.945,95.995,201906,201909
2011-08-25,95.945,95.99,201906,201909
2011-08-26,96.005,96.05,201906,201909
2011-08-29,95.895,95.945,201906,201909
2011-08-30,95.985,96.03,201906,201909
2011-08-31,95.935,95.985,201906,201909
2011-09-01,96.01,96.055,201906,201909
2011-09-02,96.24,96.285,201906,201909
2011-09-06,96.315,96.36,201906,201909
2011-09-07,96.25,96.3,201906,201909
2011-09-08,96.3,96.35,201906,201909
2011-09-09,96.365,96.415,201906,201909
2011-09-12,96.375,96.42,201906,201909
2011-09-13,96.265,96.315,201906,201909
2011-09-14,96.28,96.325,201906,201909
2011-09-15,96.195,96.24,201906,201909
2011-09-16,96.195,96.24,201906,201909
2011-09-19,96.365,96.41,201906,201909
2011-09-20,96.355,96.4,201906,201909
2011-09-21,96.49,96.53,201906,201909
2011-09-22,96.815,96.855,201906,201909
2011-09-23,96.735,96.775,201906,201909
2011-09-26,96.59,96.63,201906,201909
2011-09-27,96.43,96.47,201906,201909
2011-09-28,96.47,96.51,201906,201909
2011-09-29,96.565,96.6,201906,201909
2011-09-30,96.645,96.675,201906,201909
2011-10-03,96.815,96.845,201906,201909
2011-10-04,96.815,96.845,201906,201909
2011-10-05,96.645,96.675,201906,201909
